Date,Open,High,Low,Close,Adj Close,Volume
2022-12-09,33746.710938,33844.628906,33462.648438,33476.460938,33476.460938,287630000
2022-12-12,33519.500000,34005.039063,33519.500000,34005.039063,34005.039063,313440000
2022-12-13,34268.441406,34712.281250,33890.878906,34108.640625,34108.640625,442650000
2022-12-14,34086.070313,34395.648438,33704.171875,33966.351563,33966.351563,339090000
2022-12-15,33773.000000,33773.000000,33016.160156,33202.218750,33202.218750,394290000
2022-12-16,33166.460938,33166.460938,32654.589844,32920.460938,32920.460938,756310000
2022-12-19,32921.449219,33038.941406,32581.970703,32757.539063,32757.539063,326430000
2022-12-20,32735.240234,32992.230469,32649.449219,32849.738281,32849.738281,303970000
2022-12-21,33028.089844,33437.839844,33028.089844,33376.480469,33376.480469,328020000
2022-12-22,33233.351563,33233.351563,32573.429688,33027.488281,33027.488281,340640000
2022-12-23,32961.058594,33226.140625,32814.019531,33203.929688,33203.929688,221050000
2022-12-27,33224.230469,33387.718750,33069.578125,33241.558594,33241.558594,246010000
2022-12-28,33264.761719,33379.550781,32869.148438,32875.710938,32875.710938,252260000
2022-12-29,33021.429688,33293.421875,33020.351563,33220.800781,33220.800781,243060000
2022-12-30,33121.609375,33152.550781,32847.820313,33147.250000,33147.250000,295500000
2023-01-03,33148.898438,33387.519531,32850.570313,33136.371094,33136.371094,355930000
2023-01-04,33165.140625,33409.101563,33033.480469,33269.769531,33269.769531,379400000
2023-01-05,33191.718750,33191.718750,32812.328125,32930.078125,32930.078125,337920000
2023-01-06,33055.300781,33710.660156,32997.390625,33630.609375,33630.609375,360740000
2023-01-09,33664.390625,33935.109375,33487.660156,33517.648438,33517.648438,327840000
2023-01-10,33516.429688,33726.539063,33421.800781,33704.101563,33704.101563,268260000
2023-01-11,33754.031250,33974.691406,33711.039063,33973.011719,33973.011719,301650000
2023-01-12,34047.859375,34292.671875,33792.101563,34189.968750,34189.968750,308190000
2023-01-13,34075.308594,34342.320313,33915.488281,34302.609375,34302.609375,274110000
2023-01-17,34222.320313,34269.968750,33860.671875,33910.851563,33910.851563,353050000
2023-01-18,33948.488281,34016.531250,33269.898438,33296.960938,33296.960938,351670000
2023-01-19,33171.351563,33227.488281,32982.050781,33044.558594,33044.558594,319770000
2023-01-20,33073.460938,33381.949219,32948.929688,33375.488281,33375.488281,367330000
2023-01-23,33439.558594,33782.878906,33316.250000,33629.558594,33629.558594,355220000
2023-01-24,33444.718750,33782.921875,33310.558594,33733.960938,33733.960938,299310000
2023-01-25,33538.359375,33773.089844,33273.210938,33743.839844,33743.839844,341720000
2023-01-26,33771.660156,33953.789063,33635.601563,33949.410156,33949.410156,327000000
2023-01-27,33952.929688,34164.328125,33830.851563,33978.078125,33978.078125,441260000
2023-01-30,33909.210938,34055.289063,33695.179688,33717.089844,33717.089844,343920000
2023-01-31,33803.558594,34095.230469,33664.910156,34086.039063,34086.039063,360240000
2023-02-01,34039.601563,34334.699219,33581.421875,34092.960938,34092.960938,370120000
2023-02-02,34129.300781,34145.140625,33814.781250,34053.941406,34053.941406,429910000
2023-02-03,33926.300781,34179.578125,33813.859375,33926.011719,33926.011719,425150000
2023-02-06,33874.441406,33962.839844,33683.578125,33891.019531,33891.019531,296400000
2023-02-07,33769.781250,34240.000000,33634.101563,34156.691406,34156.691406,361620000
2023-02-08,34132.898438,34161.648438,33899.789063,33949.011719,33949.011719,324090000
2023-02-09,34105.609375,34252.570313,33607.128906,33699.878906,33699.878906,347520000
2023-02-10,33671.539063,33897.308594,33591.988281,33869.269531,33869.269531,288150000
2023-02-13,33887.390625,34249.601563,33887.390625,34245.929688,34245.929688,302600000
2023-02-14,34194.089844,34331.468750,33827.449219,34089.269531,34089.269531,288820000
2023-02-15,34008.628906,34130.488281,33833.101563,34128.050781,34128.050781,267530000
2023-02-16,33992.089844,34041.160156,33686.589844,33696.851563,33696.851563,317530000
2023-02-17,33677.011719,33846.640625,33517.730469,33826.691406,33826.691406,302900000
2023-02-21,33699.691406,33699.691406,33115.738281,33129.589844,33129.589844,348320000
2023-02-22,33169.328125,33245.968750,32948.269531,33045.089844,33045.089844,321910000
2023-02-23,33175.390625,33272.398438,32795.671875,33153.910156,33153.910156,288120000
2023-02-24,32999.191406,32999.191406,32643.480469,32816.921875,32816.921875,277120000
2023-02-27,32906.160156,33189.281250,32814.179688,32889.089844,32889.089844,243660000
2023-02-28,32873.468750,32873.468750,32636.429688,32656.699219,32656.699219,303760000
2023-03-01,32656.369141,32746.150391,32500.710938,32661.839844,32661.839844,292810000
2023-03-02,32780.968750,33083.449219,32665.849609,33003.570313,33003.570313,317450000
2023-03-03,33076.328125,33405.820313,33008.410156,33390.968750,33390.968750,300050000
2023-03-06,33425.320313,33572.218750,33383.468750,33431.441406,33431.441406,329190000
2023-03-07,33428.308594,33453.250000,32838.210938,32856.460938,32856.460938,299400000
2023-03-08,32872.078125,32903.441406,32612.699219,32798.398438,32798.398438,242750000
2023-03-09,32876.828125,32990.460938,32190.599609,32254.859375,32254.859375,315860000
2023-03-10,32185.140625,32422.099609,31783.410156,31909.640625,31909.640625,397790000
2023-03-13,31819.929688,32240.349609,31624.869141,31819.140625,31819.140625,429090000
2023-03-14,32055.289063,32306.589844,31805.400391,32155.400391,32155.400391,391760000
2023-03-15,31759.869141,31906.470703,31429.820313,31874.570313,31874.570313,420910000
2023-03-16,31827.650391,32281.609375,31571.460938,32246.550781,32246.550781,440940000
2023-03-17,32217.320313,32217.320313,31728.699219,31861.980469,31861.980469,712100000
2023-03-20,31872.330078,32280.070313,31872.330078,32244.580078,32244.580078,357210000
2023-03-21,32420.710938,32593.679688,32346.119141,32560.599609,32560.599609,363190000
2023-03-22,32570.189453,32761.890625,32020.460938,32030.109375,32030.109375,325990000
2023-03-23,32101.490234,32511.490234,31864.740234,32105.250000,32105.250000,335430000
2023-03-24,32038.220703,32257.240234,31805.179688,32237.529297,32237.529297,317070000
2023-03-27,32276.720703,32564.000000,32276.720703,32432.080078,32432.080078,291560000
2023-03-28,32434.849609,32551.009766,32295.500000,32394.250000,32394.250000,248560000
2023-03-29,32566.539063,32728.039063,32539.939453,32717.599609,32717.599609,314110000
2023-03-30,32807.429688,32905.800781,32682.869141,32859.031250,32859.031250,283380000
2023-03-31,32901.960938,33291.000000,32901.960938,33274.148438,33274.148438,353740000
2023-04-03,33245.781250,33632.898438,33245.781250,33601.148438,33601.148438,311890000
2023-04-04,33594.789063,33634.718750,33275.621094,33402.378906,33402.378906,283360000
2023-04-05,33394.601563,33543.839844,33376.269531,33482.718750,33482.718750,286660000
2023-04-06,33420.960938,33525.960938,33325.371094,33485.289063,33485.289063,258680000
2023-04-10,33425.250000,33590.238281,33343.429688,33586.519531,33586.519531,232920000
2023-04-11,33586.750000,33781.289063,33586.750000,33684.789063,33684.789063,241430000
2023-04-12,33764.210938,33895.429688,33593.320313,33646.500000,33646.500000,260300000
2023-04-13,33668.968750,34054.988281,33605.171875,34029.691406,34029.691406,277230000
2023-04-14,33981.710938,34082.941406,33730.851563,33886.468750,33886.468750,276720000
2023-04-17,33930.460938,33991.230469,33796.910156,33987.179688,33987.179688,234530000
2023-04-18,33965.160156,34018.621094,33791.890625,33976.628906,33976.628906,253570000
2023-04-19,33889.828125,33957.980469,33814.648438,33897.011719,33897.011719,251490000
2023-04-20,33740.601563,33875.390625,33677.738281,33786.621094,33786.621094,307910000
2023-04-21,33793.601563,33858.828125,33688.570313,33808.960938,33808.960938,291080000
2023-04-24,33805.039063,33891.148438,33726.089844,33875.398438,33875.398438,252020000
2023-04-25,33828.339844,33875.488281,33525.390625,33530.828125,33530.828125,297880000
2023-04-26,33596.339844,33645.828125,33235.851563,33301.871094,33301.871094,321170000
2023-04-27,33381.660156,33859.750000,33374.648438,33826.160156,33826.160156,343240000
2023-04-28,33797.429688,34104.558594,33728.398438,34098.160156,34098.160156,354310000
2023-05-01,34116.808594,34257.828125,34030.140625,34051.699219,34051.699219,244190000
2023-05-02,34017.621094,34017.750000,33436.660156,33684.531250,33684.531250,274460000
2023-05-03,33726.640625,33811.839844,33396.050781,33414.238281,33414.238281,286900000
2023-05-04,33347.781250,33354.859375,32937.500000,33127.738281,33127.738281,305160000
2023-05-05,33248.550781,33748.429688,33248.550781,33674.378906,33674.378906,316350000
2023-05-08,33715.148438,33747.488281,33509.230469,33618.691406,33618.691406,225680000
2023-05-09,33589.851563,33656.398438,33509.718750,33561.808594,33561.808594,232940000
2023-05-10,33707.199219,33772.089844,33239.449219,33531.328125,33531.328125,271180000
