Date,Open,High,Low,Close,Adj Close,Volume
2022-01-01,112.709999,112.709999,112.709999,112.709999,112.709999,16
2022-01-02,112.709999,112.709999,112.709999,112.709999,112.709999,16
2022-01-03,109.870003,109.870003,109.870003,109.870003,109.870003,16
2022-01-04,107.449997,107.449997,107.449997,107.449997,107.449997,16
2022-01-05,108.730003,108.730003,108.730003,108.730003,108.730003,17
2022-01-06,109.160004,109.160004,109.160004,109.160004,109.160004,17
2022-01-07,107.930000,107.930000,107.930000,107.930000,107.930000,17
2022-01-08,107.930000,107.930000,107.930000,107.930000,107.930000,17
2022-01-09,107.930000,107.930000,107.930000,107.930000,107.930000,17
2022-01-10,102.750000,102.750000,102.750000,102.750000,102.750000,17
2022-01-11,103.419998,103.419998,103.419998,103.419998,103.419998,17
2022-01-12,103.139999,103.139999,103.139999,103.139999,103.139999,17
2022-01-13,103.370003,103.370003,103.370003,103.370003,103.370003,17
2022-01-14,104.160004,104.160004,104.160004,104.160004,104.160004,17
2022-01-15,104.160004,104.160004,104.160004,104.160004,104.160004,17
2022-01-16,104.160004,104.160004,104.160004,104.160004,104.160004,17
2022-01-17,104.160004,104.160004,104.160004,104.160004,104.160004,17
2022-01-18,103.019997,103.019997,103.019997,103.019997,103.019997,17
2022-01-19,101.660004,101.660004,101.660004,101.660004,101.660004,17
2022-01-20,103.470001,103.470001,103.470001,103.470001,103.470001,17
2022-01-21,102.620003,102.620003,102.620003,102.620003,102.620003,17
2022-01-22,102.620003,102.620003,102.620003,102.620003,102.620003,17
2022-01-23,102.620003,102.620003,102.620003,102.620003,102.620003,17
2022-01-24,103.730003,103.730003,103.730003,103.730003,103.730003,17
2022-01-25,103.629997,103.629997,103.629997,103.629997,103.629997,17
2022-01-26,103.540001,103.540001,103.540001,103.540001,103.540001,17
2022-01-27,102.389999,102.389999,102.389999,102.389999,102.389999,17
2022-01-28,105.639999,105.639999,105.639999,105.639999,105.639999,17
2022-01-29,105.639999,105.639999,105.639999,105.639999,105.639999,17
2022-01-30,105.639999,105.639999,105.639999,105.639999,105.639999,17
2022-01-31,106.389999,106.389999,106.389999,106.389999,106.389999,17
2022-02-01,104.339996,104.339996,104.339996,104.339996,104.339996,17
2022-02-02,104.510002,104.510002,104.510002,104.510002,104.510002,17
2022-02-03,105.290001,105.290001,105.290001,105.290001,105.290001,17
2022-02-04,106.029999,106.029999,106.029999,106.029999,106.029999,17
2022-02-05,106.029999,106.029999,106.029999,106.029999,106.029999,17
2022-02-06,106.029999,106.029999,106.029999,106.029999,106.029999,17
2022-02-07,105.849998,105.849998,105.849998,105.849998,105.849998,17
2022-02-08,105.800003,105.800003,105.800003,105.800003,105.800003,17
2022-02-09,105.190002,105.190002,105.190002,105.190002,105.190002,17
2022-02-10,104.300003,104.300003,104.300003,104.300003,104.300003,17
2022-02-11,103.760002,103.760002,103.760002,103.760002,103.760002,17
2022-02-12,103.760002,103.760002,103.760002,103.760002,103.760002,17
2022-02-13,103.760002,103.760002,103.760002,103.760002,103.760002,17
2022-02-14,97.050003,97.050003,97.050003,97.050003,97.050003,17
2022-02-15,96.120003,96.120003,96.120003,96.120003,96.120003,17
2022-02-16,96.059998,96.059998,96.059998,96.059998,96.059998,17
2022-02-17,93.809998,93.809998,93.809998,93.809998,93.809998,17
2022-02-18,121.519997,121.519997,121.519997,121.519997,121.519997,18
2022-02-19,121.519997,121.519997,121.519997,121.519997,121.519997,18
2022-02-20,121.519997,121.519997,121.519997,121.519997,121.519997,18
2022-02-21,121.519997,121.519997,121.519997,121.519997,121.519997,18
2022-02-22,121.480003,121.480003,121.480003,121.480003,121.480003,18
2022-02-23,122.610001,122.610001,122.610001,122.610001,122.610001,18
2022-02-24,122.190002,122.190002,122.190002,122.190002,122.190002,19
2022-02-25,120.589996,120.589996,120.589996,120.589996,120.589996,20
2022-02-26,120.589996,120.589996,120.589996,120.589996,120.589996,20
2022-02-27,120.589996,120.589996,120.589996,120.589996,120.589996,20
2022-02-28,119.870003,119.870003,119.870003,119.870003,119.870003,20
2022-03-01,120.480003,120.480003,120.480003,120.480003,120.480003,21
2022-03-02,120.599998,120.599998,120.599998,120.599998,120.599998,21
2022-03-03,121.739998,121.739998,121.739998,121.739998,121.739998,22
2022-03-04,121.089996,121.089996,121.089996,121.089996,121.089996,22
2022-03-05,121.089996,121.089996,121.089996,121.089996,121.089996,22
2022-03-06,121.089996,121.089996,121.089996,121.089996,121.089996,22
2022-03-07,120.750000,120.750000,120.750000,120.750000,120.750000,22
2022-03-08,121.650002,121.650002,121.650002,121.650002,121.650002,23
2022-03-09,120.709999,120.709999,120.709999,120.709999,120.709999,23
2022-03-10,120.269997,120.269997,120.269997,120.269997,120.269997,23
2022-03-11,120.580002,120.580002,120.580002,120.580002,120.580002,23
2022-03-12,120.580002,120.580002,120.580002,120.580002,120.580002,23
2022-03-13,120.580002,120.580002,120.580002,120.580002,120.580002,23
2022-03-14,118.070000,118.070000,118.070000,118.070000,118.070000,23
2022-03-15,117.919998,117.919998,117.919998,117.919998,117.919998,23
2022-03-16,119.650002,119.650002,119.650002,119.650002,119.650002,23
2022-03-17,119.209999,119.209999,119.209999,119.209999,119.209999,23
2022-03-18,120.199997,120.199997,120.199997,120.199997,120.199997,23
2022-03-19,120.199997,120.199997,120.199997,120.199997,120.199997,23
2022-03-20,120.199997,120.199997,120.199997,120.199997,120.199997,23
2022-03-21,120.180000,120.180000,120.180000,120.180000,120.180000,23
2022-03-22,118.019997,118.019997,118.019997,118.019997,118.019997,23
2022-03-23,118.379997,118.379997,118.379997,118.379997,118.379997,23
2022-03-24,117.650002,117.650002,117.650002,117.650002,117.650002,24
2022-03-25,116.739998,116.739998,116.739998,116.739998,116.739998,24
2022-03-26,116.739998,116.739998,116.739998,116.739998,116.739998,24
2022-03-27,116.739998,116.739998,116.739998,116.739998,116.739998,24
2022-03-28,113.870003,113.870003,113.870003,113.870003,113.870003,24
2022-03-29,114.209999,114.209999,114.209999,114.209999,114.209999,24
2022-03-30,113.129997,113.129997,113.129997,113.129997,113.129997,25
2022-03-31,115.660004,115.660004,115.660004,115.660004,115.660004,25
2022-04-01,113.470001,113.470001,113.470001,113.470001,113.470001,25
2022-04-02,113.470001,113.470001,113.470001,113.470001,113.470001,25
2022-04-03,113.470001,113.470001,113.470001,113.470001,113.470001,25
2022-04-04,118.760002,118.760002,118.760002,118.760002,118.760002,26
2022-04-05,117.690002,117.690002,117.690002,117.690002,117.690002,26
2022-04-06,117.989998,117.989998,117.989998,117.989998,117.989998,26
2022-04-07,117.760002,117.760002,117.760002,117.760002,117.760002,26
2022-04-08,116.860001,116.860001,116.860001,116.860001,116.860001,26
2022-04-09,116.860001,116.860001,116.860001,116.860001,116.860001,26
2022-04-10,116.860001,116.860001,116.860001,116.860001,116.860001,26
2022-04-11,117.589996,117.589996,117.589996,117.589996,117.589996,26
2022-04-12,117.790001,117.790001,117.790001,117.790001,117.790001,26
2022-04-13,110.209999,110.209999,110.209999,110.209999,110.209999,26
2022-04-14,110.620003,110.620003,110.620003,110.620003,110.620003,26
2022-04-15,110.620003,110.620003,110.620003,110.620003,110.620003,26
2022-04-16,110.620003,110.620003,110.620003,110.620003,110.620003,26
2022-04-17,110.620003,110.620003,110.620003,110.620003,110.620003,26
2022-04-18,111.800003,111.800003,111.800003,111.800003,111.800003,26
2022-04-19,111.720001,111.720001,111.720001,111.720001,111.720001,26
2022-04-20,111.180000,111.180000,111.180000,111.180000,111.180000,27
2022-04-21,111.080002,111.080002,111.080002,111.080002,111.080002,27
2022-04-22,110.620003,110.620003,110.620003,110.620003,110.620003,27
2022-04-23,110.620003,110.620003,110.620003,110.620003,110.620003,27
2022-04-24,110.620003,110.620003,110.620003,110.620003,110.620003,27
2022-04-25,110.110001,110.110001,110.110001,110.110001,110.110001,27
2022-04-26,109.720001,109.720001,109.720001,109.720001,109.720001,28
2022-04-27,110.019997,110.019997,110.019997,110.019997,110.019997,28
2022-04-28,109.800003,109.800003,109.800003,109.800003,109.800003,28
2022-04-29,108.949997,108.949997,108.949997,108.949997,108.949997,28
2022-04-30,108.949997,108.949997,108.949997,108.949997,108.949997,28
2022-05-01,108.949997,108.949997,108.949997,108.949997,108.949997,28
2022-05-02,107.919998,107.919998,107.919998,107.919998,107.919998,28
2022-05-03,108.959999,108.959999,108.959999,108.959999,108.959999,28
2022-05-04,108.410004,108.410004,108.410004,108.410004,108.410004,28
2022-05-05,109.709999,109.709999,109.709999,109.709999,109.709999,28
2022-05-06,109.459999,109.459999,109.459999,109.459999,109.459999,28
2022-05-07,109.459999,109.459999,109.459999,109.459999,109.459999,28
2022-05-08,109.459999,109.459999,109.459999,109.459999,109.459999,28
2022-05-09,108.879997,108.879997,108.879997,108.879997,108.879997,28
2022-05-10,106.529999,106.529999,106.529999,106.529999,106.529999,28
2022-05-11,105.269997,105.269997,105.269997,105.269997,105.269997,28
2022-05-12,103.910004,103.910004,103.910004,103.910004,103.910004,28
2022-05-13,103.540001,103.540001,103.540001,103.540001,103.540001,28
2022-05-14,103.540001,103.540001,103.540001,103.540001,103.540001,28
2022-05-15,103.540001,103.540001,103.540001,103.540001,103.540001,28
2022-05-16,105.519997,105.519997,105.519997,105.519997,105.519997,28
2022-05-17,105.480003,105.480003,105.480003,105.480003,105.480003,28
2022-05-18,105.349998,105.349998,105.349998,105.349998,105.349998,28
2022-05-19,104.959999,104.959999,104.959999,104.959999,104.959999,29
2022-05-20,105.440002,105.440002,105.440002,105.440002,105.440002,29
2022-05-21,105.440002,105.440002,105.440002,105.440002,105.440002,29
2022-05-22,105.440002,105.440002,105.440002,105.440002,105.440002,29
2022-05-23,107.379997,107.379997,107.379997,107.379997,107.379997,29
2022-05-24,106.519997,106.519997,106.519997,106.519997,106.519997,29
2022-05-25,107.500000,107.500000,107.500000,107.500000,107.500000,29
2022-05-26,102.849998,102.849998,102.849998,102.849998,102.849998,29
2022-05-27,106.599998,106.599998,106.599998,106.599998,106.599998,29
2022-05-28,106.599998,106.599998,106.599998,106.599998,106.599998,29
2022-05-29,106.599998,106.599998,106.599998,106.599998,106.599998,29
2022-05-30,106.599998,106.599998,106.599998,106.599998,106.599998,29
2022-05-31,105.919998,105.919998,105.919998,105.919998,105.919998,29
2022-06-01,106.739998,106.739998,106.739998,106.739998,106.739998,30
2022-06-02,106.699997,106.699997,106.699997,106.699997,106.699997,30
